2023-01-01 12:40:02,680 DEBUG o
2023-01-01 12:40:02,681 DEBUG y: 1 x: 14
2023-01-01 12:40:02,856 DEBUG n
2023-01-01 12:40:02,856 DEBUG y: 1 x: 15
2023-01-01 12:40:03,295 DEBUG 259
2023-01-01 12:40:03,579 DEBUG 260
2023-01-01 12:40:03,758 DEBUG 260
2023-01-01 12:40:03,922 DEBUG 260
2023-01-01 12:40:04,426 DEBUG 260
2023-01-01 12:40:04,454 DEBUG 260
2023-01-01 12:40:04,490 DEBUG 260
2023-01-01 12:40:04,513 DEBUG 260
2023-01-01 12:40:04,547 DEBUG 260
2023-01-01 12:40:04,574 DEBUG 260
2023-01-01 12:40:04,603 DEBUG 260
2023-01-01 12:40:04,635 DEBUG 260
2023-01-01 12:40:04,664 DEBUG 260
2023-01-01 12:40:04,694 DEBUG 260
2023-01-01 12:40:05,008 DEBUG 261
2023-01-01 12:40:05,196 DEBUG 261
2023-01-01 12:40:05,364 DEBUG 261
2023-01-01 12:40:05,716 DEBUG 

2023-01-01 12:40:05,716 DEBUG y: 0 x: 6
2023-01-01 12:40:06,777 DEBUG 

2023-01-01 12:40:06,777 DEBUG y: 1 x: 0
2023-01-01 12:40:07,674 DEBUG k
2023-01-01 12:40:07,674 DEBUG y: 2 x: 0
2023-01-01 12:40:08,560 DEBUG s
2023-01-01 12:40:08,560 DEBUG y: 2 x: 1
2023-01-01 12:40:08,627 DEBUG k
2023-01-01 12:40:08,627 DEBUG y: 2 x: 2
2023-01-01 12:40:08,713 DEBUG f
2023-01-01 12:40:08,713 DEBUG y: 2 x: 3
2023-01-01 12:40:08,715 DEBUG j
2023-01-01 12:40:08,715 DEBUG y: 2 x: 4
2023-01-01 12:40:08,873 DEBUG s
2023-01-01 12:40:08,873 DEBUG y: 2 x: 5
2023-01-01 12:40:08,875 DEBUG k
2023-01-01 12:40:08,875 DEBUG y: 2 x: 6
2023-01-01 12:40:08,970 DEBUG e
2023-01-01 12:40:08,970 DEBUG y: 2 x: 7
2023-01-01 12:40:09,022 DEBUG f
2023-01-01 12:40:09,022 DEBUG y: 2 x: 8
2023-01-01 12:40:09,057 DEBUG j
2023-01-01 12:40:09,057 DEBUG y: 2 x: 9
2023-01-01 12:40:12,805 INFO begin
2023-01-01 12:40:13,396 DEBUG h
2023-01-01 12:40:13,396 DEBUG y: 0 x: 0
2023-01-01 12:40:13,480 DEBUG e
2023-01-01 12:40:13,481 DEBUG y: 0 x: 1
2023-01-01 12:40:13,629 DEBUG l
2023-01-01 12:40:13,629 DEBUG y: 0 x: 2
2023-01-01 12:40:13,810 DEBUG l
2023-01-01 12:40:13,810 DEBUG y: 0 x: 3
2023-01-01 12:40:14,090 DEBUG o
2023-01-01 12:40:14,090 DEBUG y: 0 x: 4
2023-01-01 12:40:14,348 DEBUG  
2023-01-01 12:40:14,348 DEBUG y: 0 x: 5
2023-01-01 12:40:14,505 DEBUG w
2023-01-01 12:40:14,505 DEBUG y: 0 x: 6
2023-01-01 12:40:14,582 DEBUG o
2023-01-01 12:40:14,582 DEBUG y: 0 x: 7
2023-01-01 12:40:14,692 DEBUG r
2023-01-01 12:40:14,692 DEBUG y: 0 x: 8
2023-01-01 12:40:14,792 DEBUG l
2023-01-01 12:40:14,792 DEBUG y: 0 x: 9
2023-01-01 12:40:14,909 DEBUG d
2023-01-01 12:40:14,909 DEBUG y: 0 x: 10
2023-01-01 12:40:15,302 DEBUG 260
2023-01-01 12:40:15,991 DEBUG 260
2023-01-01 12:40:16,154 DEBUG 260
2023-01-01 12:40:16,303 DEBUG 260
2023-01-01 12:40:16,853 DEBUG 260
